Instituição;Código;TCB;TD;TC;SR;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
PIAUÍ FOMENTO - PRUDENCIAL;1.000.081.160;n1;I;1;S4;TERESINA;PI;03/2026;26.436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;300;669;913;76;0;0;2.081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.698;7.857;10.668;2.012;119;2;0;24.355;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORDESTE - SICOOB CENTRO NORDESTE;3.102.185;b3S;I;2;S5;JOAO PESSOA;PB;03/2026;26.070;29;983;2.531;7.276;5.720;5.644;0;22.183;27;449;1.839;610;49;3;0;2.978;0;43;104;236;124;0;0;507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;212;77;2;0;0;0;402;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6.078.926;b3S;I;2;S4;CURITIBA;PR;03/2026;25.487;35;210;378;332;7;0;0;963;52;1.877;4.443;4.031;487;413;0;11.303;1;174;308;411;92;1;0;988;0;50;142;309;253;612;122;1.489;319;4.334;1.596;14;0;0;0;6.262;0;0;0;0;0;0;0;0;163;1.327;1.012;1.431;520;28;0;4.482;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2.285.107;b3S;I;2;S5;CAMPINAS;SP;03/2026;24.974;817;1.833;4.609;9.313;5.418;99;0;22.090;929;111;285;415;27;0;0;1.767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.112;5;0;0;0;0;0;1.117;0
SHPP BRASIL IP - PRUDENCIAL;1.000.086.275;n1;C;3;S4;SAO PAULO;SP;03/2026;24.694;0;0;0;0;0;0;0;0;7;10.781;13.200;707;0;0;0;24.694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET;2.275.781;b3S;I;2;S5;JOAO PESSOA;PB;03/2026;24.502;5;1.463;3.540;8.678;5.756;4.233;0;23.675;12;77;268;152;18;0;0;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;133;123;0;0;0;0;299;0
J17 SCD - PRUDENCIAL;1.000.085.616;n1;C;2;S5;LONDRINA;PR;03/2026;24.449;342;2.638;6.484;8.204;2.303;789;0;20.761;27;289;842;1.391;598;459;0;3.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;26;32;1;0;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18.140.913;b3S;I;2;S5;ARAXA;MG;03/2026;24.309;50;2.238;6.081;8.724;2.191;412;0;19.696;59;220;620;855;387;5;0;2.146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;248;721;1.180;310;0;0;2.467;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74.244.344;b3S;I;2;S5;SAO BERNARDO DO CAMPO;SP;03/2026;24.114;134;2.483;8.881;11.036;756;0;0;23.289;126;80;273;323;23;0;0;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2.282.165;b3S;I;2;S5;VITORIA DA CONQUISTA;BA;03/2026;23.921;0;386;1.011;1.855;615;46;0;3.913;232;917;2.039;2.134;423;217;0;5.962;27;648;1.721;2.671;433;26;0;5.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;213;1.683;3.387;131;0;0;5.639;1.349;1.016;514;1;0;0;0;2.880;0
AF PARANÁ - PRUDENCIAL;1.000.081.115;n1;C;1;S4;CURITIBA;PR;03/2026;23.602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;667;2.022;5.542;2.993;51;0;11.344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;806;1.490;3.951;5.802;199;9;0;12.257;0
CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83.325.811;b3S;I;2;S5;BELEM;PA;03/2026;23.372;61;2.012;5.315;8.069;2.390;30;0;17.877;51;106;242;251;16;0;0;666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;496;1.315;2.084;748;31;0;4.829;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;S5;SAO PAULO;SP;03/2026;23.056;2;1.292;3.051;7.238;5.421;5.508;0;22.512;0;42;72;188;142;101;0;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64.739.121;b3S;I;2;S5;SERTAOZINHO;SP;03/2026;22.948;0;0;0;0;0;0;0;0;327;2.319;4.829;7.684;2.119;1.208;0;18.487;17;271;705;1.101;154;0;0;2.247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;419;226;298;219;546;0;2.214;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73.092.827;b3S;I;2;S5;SAO PAULO;SP;03/2026;22.633;11;1.437;3.316;7.575;5.422;3.998;0;21.760;4;54;123;225;76;30;0;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;265;75;0;0;0;0;361;0
CAPITAL CONSIG SCD - PRUDENCIAL;1.000.085.599;n1;I;2;S5;SAO PAULO;SP;03/2026;22.617;58;839;4.451;4.616;1.610;832;0;12.406;5;1;4;5;3;7;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;9.206;775;8;5;3;0;10.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA;42.934.794;b3S;I;2;S5;PIMENTA;MG;03/2026;22.189;0;28;84;189;37;7;0;346;74;1.273;4.810;2.374;1.138;854;0;10.523;4;69;420;668;144;0;0;1.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;822;6.521;1.290;0;0;0;8.689;115;776;140;123;117;56;0;1.326;0
GREENCRED - COOPERATIVA DE CREDITO;2.347.114;b3S;I;2;S5;CURITIBA;PR;03/2026;21.581;0;0;0;0;0;0;0;0;319;2.346;5.753;8.228;2.517;196;0;19.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;309;939;720;210;0;3;2.222;0
SOMAPAY SCD - PRUDENCIAL;1.000.086.017;n1;I;2;S5;FORTALEZA;CE;03/2026;20.885;2.834;393;40;0;0;0;0;3.267;3.070;6.481;2.578;3.528;1.383;578;0;17.618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;S5;RIO VERDE;GO;03/2026;20.641;40;1.437;3.621;5.255;2.090;32;0;12.475;77;1.226;2.058;2.495;541;49;0;6.447;0;96;267;585;209;0;0;1.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;100;220;0;0;0;0;561;0
CRESERV CREDISIS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE PINHÃO;4.831.810;b3S;I;2;S5;PINHAO;PR;03/2026;20.570;37;1.140;4.342;7.077;3.462;1.457;0;17.515;7;565;686;721;60;9;0;2.048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;58;344;432;160;9;0;1.007;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. - SICOOB COOPVALE;33.924.028;b3S;I;2;S5;RIO DE JANEIRO;RJ;03/2026;20.300;560;1.137;3.324;6.098;4.229;10;0;15.359;240;516;1.233;1.231;212;105;0;3.536;0;22;48;56;11;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;846;422;0;0;0;0;0;1.268;0
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1.000.081.050;n1;I;1;S4;GOIANIA;GO;03/2026;20.100;0;0;0;0;0;0;0;0;20;229;553;557;91;15;0;1.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;1.231;3.582;7.097;3.593;1.167;0;16.821;119;175;384;503;247;385;0;1.813;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44.746.352;b3S;I;2;S5;BARRA BONITA;SP;03/2026;19.850;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;298;2.622;2.110;2.771;2.986;0;10.795;0;462;284;1.161;1.912;5.226;0;9.046;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;S5;SUMARE;SP;03/2026;19.816;136;1.396;5.349;9.065;3.802;21;0;19.769;22;8;9;9;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EFI S.A. IP - PRUDENCIAL;1.000.084.978;n1;C;2;S4;OURO PRETO;MG;03/2026;19.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.606;7.403;1.882;16;0;0;0;16.908;0;0;0;0;0;0;0;0;210;1.796;302;0;0;0;0;2.308;0
CELCOIN IP - PRUDENCIAL;1.000.085.960;n1;C;3;S5;BARUERI;SP;03/2026;19.201;0;0;0;0;0;0;0;0;0;3.294;6.691;9.215;0;0;0;19.201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8.850.613;b3S;I;2;S5;FLORIANOPOLIS;SC;03/2026;19.183;0;20;55;79;0;0;0;155;250;1.407;3.148;3.870;503;866;257;10.302;75;217;547;1.070;235;3;0;2.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;766;897;1.555;1.453;636;948;324;6.579;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;S5;RIO DE JANEIRO;RJ;03/2026;19.024;0;738;3.226;6.410;3.596;3.630;0;17.600;0;90;403;588;209;135;0;1.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SUDACRED SCD - PRUDENCIAL;1.000.084.428;n1;I;2;S5;CURITIBA;PR;03/2026;18.925;1.326;2.941;4.357;1.587;190;6;0;10.408;4.443;1.435;2.182;445;13;0;0;8.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DELTA GLOBAL SCD - PRUDENCIAL;1.000.087.937;n1;I;2;S4;SAO PAULO;SP;03/2026;18.729;402;1.295;3.139;5.777;3.498;4.010;0;18.122;63;126;210;168;27;12;0;607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1.000.081.043;n1;I;1;S4;NATAL;RN;03/2026;18.544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;341;808;980;6;0;0;2.531;1.050;3.303;7.252;4.406;2;0;0;16.013;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR;1.997.612;b3S;I;2;S5;SAO PAULO;SP;03/2026;18.483;118;1.192;4.503;7.070;3.416;1.879;0;18.177;9;30;93;136;33;4;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68.512.748;b3S;I;2;S5;ESMERALDAS;MG;03/2026;18.402;0;10;27;57;1;0;0;96;296;1.628;3.798;4.999;1.015;112;7;11.855;70;413;1.065;1.721;208;0;0;3.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;40;0;0;0;81;1.302;1.197;93;217;84;0;0;2.893;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7.070.495;b3S;I;2;S4;CURITIBA;PR;03/2026;18.384;28;379;894;1.141;192;12;0;2.646;138;673;1.210;1.136;47;4;0;3.209;39;273;694;672;33;0;0;1.710;0;0;0;0;0;0;0;0;585;5.540;1.907;21;0;0;0;8.052;0;0;0;0;0;0;0;0;537;1.340;513;351;26;0;0;2.766;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946.465;b3S;I;2;S5;ORLANDIA;SP;03/2026;18.142;5;530;2.358;5.469;4.550;5.166;0;18.078;0;6;18;24;7;9;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51.489.318;b3S;I;2;S5;SAO PAULO;SP;03/2026;18.137;20;1.029;2.545;5.078;2.278;162;0;11.112;50;817;1.860;3.308;668;3;0;6.707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;92;216;0;0;0;0;318;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;S5;MONTE MOR;SP;03/2026;17.879;10;945;3.889;8.091;4.687;4;0;17.626;15;9;17;34;14;71;92;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EAGLE SCD - PRUDENCIAL;1.000.086.172;n1;C;2;S5;PORTO ALEGRE;RS;03/2026;17.777;45;1.392;4.258;6.535;3.253;2.159;0;17.644;10;15;38;41;16;12;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53.505.681;b3S;I;2;S5;MATAO;SP;03/2026;17.417;167;1.832;4.018;7.406;3.093;234;0;16.750;37;110;266;253;0;0;0;667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA;57.563.728;b3S;I;2;S5;PAULINIA;SP;03/2026;17.386;100;1.405;4.011;7.545;1.559;66;0;14.686;3;140;558;1.492;438;0;0;2.631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;43;0;1;0;0;0;70;0
COOPERATIVA DE CRÉDITO MÚTUO DO ABC - COOPER 7;4.414.354;b3S;I;2;S5;SAO BERNARDO DO CAMPO;SP;03/2026;17.300;433;2.043;5.167;5.960;716;228;0;14.548;89;425;661;701;110;21;0;2.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534;211;0;0;0;1;0;746;0
CITIBANK - PRUDENCIAL;1.000.080.192;b1;C;3;S2;SAO PAULO;SP;03/2026;17.126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.879;7.192;1.055;0;0;0;17.126;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA ADVOCACIA E SERVENTUÁRIOS DO PODER JUDICIÁRIO NO ESTADO DO RIO GRANDE DO SUL - SICREDI COOABCRED RS;19.962.468;b3S;I;2;S4;PORTO ALEGRE;RS;03/2026;17.027;10;84;159;202;37;0;0;492;112;1.207;2.320;1.566;192;8;0;5.404;22;311;806;1.129;228;3;0;2.499;0;0;0;0;0;0;0;0;280;4.099;1.436;14;0;0;0;5.829;0;0;0;0;0;0;0;0;243;834;648;820;251;6;0;2.803;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;S5;JACAREI;SP;03/2026;16.697;139;696;2.997;6.762;4.704;1.370;0;16.668;2;2;6;15;4;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19.875.244;b3S;I;2;S5;TIMOTEO;MG;03/2026;16.105;45;494;942;975;17;0;0;2.474;120;1.199;2.523;3.733;904;712;0;9.191;4;261;708;1.293;236;0;0;2.502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649;410;725;152;3;0;0;1.938;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26.758.433;b3S;I;2;S5;BELO HORIZONTE;MG;03/2026;15.657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.394;1.200;2.815;5.048;2.796;2.292;111;15.657;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7.946.216;b3S;I;2;S5;SANTO ANDRE;SP;03/2026;15.239;9;104;153;61;0;0;0;327;5.381;592;1.864;3.536;1.649;344;0;13.367;6;72;246;206;38;0;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;693;0;0;0;0;0;977;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18.310.649;b3S;I;2;S5;JOAO MONLEVADE;MG;03/2026;15.199;27;1.085;3.434;5.279;2.928;2.202;0;14.956;58;22;49;70;21;24;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASPENFIN-BR SCMEPP LTDA. - PRUDENCIAL;1.000.083.058;n1;I;2;S5;PORTO ALEGRE;RS;03/2026;14.959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;600;1.890;5.069;3.771;3.572;0;14.959;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL E PHILIP MORRIS BRASIL - SICOOB COOPMOND;62.795.257;b3S;I;2;S5;SAO PAULO;SP;03/2026;14.906;254;1.482;3.686;7.092;2.281;17;0;14.813;75;7;3;3;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO CREDICENTRO;53.776.852;b3S;I;2;S5;ARARAQUARA;SP;03/2026;14.886;0;0;0;0;0;0;0;0;323;768;7.880;2.615;1.108;0;0;12.693;0;21;165;118;37;0;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;353;522;744;141;0;0;1.853;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;S5;CANOAS;RS;03/2026;14.309;279;797;2.696;4.626;2.061;472;0;10.931;127;546;1.585;748;284;89;0;3.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8.240.446;b3S;I;2;S5;IBIAM;SC;03/2026;14.100;0;2;4;5;0;0;0;11;703;1.485;2.665;2.333;346;0;0;7.532;2;28;55;39;0;0;0;124;0;0;0;0;0;0;0;0;22;2;0;0;0;0;0;24;0;0;0;0;0;0;0;0;1.092;1.000;1.612;1.832;544;97;232;6.409;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68.969.625;b3S;I;2;S5;JABOTICABAL;SP;03/2026;14.034;71;787;2.023;3.937;2.859;1.659;0;11.336;59;227;532;627;212;95;0;1.753;1;45;127;286;149;0;0;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;147;31;0;0;0;0;337;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA MINERAÇÃO RIO DO NORTE;4.998.845;b3S;I;2;S5;ORIXIMINA;PA;03/2026;13.932;11;791;3.288;6.360;3.055;385;0;13.890;0;2;7;19;10;4;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDÍTO MÚTUO DOS FUNCIONÁRIOS DA MWM TUPY DO BRASIL;59.620.708;b3S;I;2;S5;SAO PAULO;SP;03/2026;13.901;30;876;3.516;6.714;2.748;6;0;13.890;1;1;3;6;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2.232.228;b3S;I;2;S5;SAO PAULO;SP;03/2026;13.791;712;4.516;6.372;2.028;30;0;0;13.657;62;22;37;14;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
